Ship_Mode,Ship_Date,Ship_id
REGULAR AIR,28-10-2011,SHP_6490
REGULAR AIR,26-06-2009,SHP_6491
REGULAR AIR,14-07-2011,SHP_6492
REGULAR AIR,17-07-2011,SHP_6493
REGULAR AIR,19-12-2011,SHP_6494
EXPRESS AIR,20-10-2009,SHP_6495
REGULAR AIR,21-10-2009,SHP_6496
EXPRESS AIR,01-10-2012,SHP_6497
REGULAR AIR,09-09-2012,SHP_6498
REGULAR AIR,06-09-2012,SHP_6499
REGULAR AIR,03-01-2010,SHP_6500
REGULAR AIR,05-04-2010,SHP_6501
REGULAR AIR,06-04-2010,SHP_6502
REGULAR AIR,07-09-2010,SHP_6503
DELIVERY TRUCK,22-04-2010,SHP_6504
REGULAR AIR,24-04-2010,SHP_6505
DELIVERY TRUCK,20-04-2010,SHP_6506
REGULAR AIR,12-01-2011,SHP_6507
REGULAR AIR,27-12-2009,SHP_6508
REGULAR AIR,28-12-2009,SHP_6509
REGULAR AIR,03-05-2009,SHP_6510
REGULAR AIR,04-05-2009,SHP_6511
EXPRESS AIR,25-05-2009,SHP_6512
REGULAR AIR,04-09-2011,SHP_6513
REGULAR AIR,05-09-2011,SHP_6514
REGULAR AIR,18-04-2011,SHP_6515
EXPRESS AIR,18-12-2011,SHP_6516
EXPRESS AIR,19-12-2011,SHP_6517
REGULAR AIR,19-12-2011,SHP_6518
REGULAR AIR,23-09-2009,SHP_6519
DELIVERY TRUCK,25-09-2009,SHP_6520
EXPRESS AIR,05-05-2011,SHP_6521
REGULAR AIR,04-05-2011,SHP_6522
REGULAR AIR,22-09-2010,SHP_6523
DELIVERY TRUCK,23-07-2012,SHP_6524
REGULAR AIR,22-07-2012,SHP_6525
REGULAR AIR,09-03-2009,SHP_6526
EXPRESS AIR,04-03-2009,SHP_6527
REGULAR AIR,28-02-2009,SHP_6528
REGULAR AIR,16-09-2012,SHP_6529
REGULAR AIR,23-10-2011,SHP_6530
REGULAR AIR,04-11-2009,SHP_6531
DELIVERY TRUCK,16-08-2009,SHP_6532
REGULAR AIR,15-08-2009,SHP_6533
REGULAR AIR,14-10-2010,SHP_6534
EXPRESS AIR,16-10-2010,SHP_6535
REGULAR AIR,16-10-2010,SHP_6536
REGULAR AIR,15-10-2010,SHP_6537
EXPRESS AIR,12-08-2010,SHP_6538
DELIVERY TRUCK,13-01-2010,SHP_6539
REGULAR AIR,02-06-2010,SHP_6540
REGULAR AIR,28-05-2010,SHP_6541
EXPRESS AIR,07-10-2011,SHP_6542
REGULAR AIR,09-10-2012,SHP_6543
REGULAR AIR,11-10-2012,SHP_6544
REGULAR AIR,16-04-2012,SHP_6545
DELIVERY TRUCK,20-05-2010,SHP_6546
REGULAR AIR,17-05-2010,SHP_6547
DELIVERY TRUCK,13-05-2011,SHP_6548
REGULAR AIR,04-01-2012,SHP_6549
REGULAR AIR,29-08-2012,SHP_6550
REGULAR AIR,10-01-2011,SHP_6551
REGULAR AIR,14-06-2012,SHP_6552
REGULAR AIR,31-10-2010,SHP_6553
REGULAR AIR,27-02-2009,SHP_6554
REGULAR AIR,17-09-2009,SHP_6555
REGULAR AIR,05-10-2012,SHP_6556
REGULAR AIR,21-11-2011,SHP_6557
EXPRESS AIR,04-01-2009,SHP_6558
REGULAR AIR,02-01-2009,SHP_6559
REGULAR AIR,14-03-2012,SHP_6560
REGULAR AIR,07-01-2010,SHP_6561
EXPRESS AIR,25-03-2012,SHP_6562
DELIVERY TRUCK,25-03-2012,SHP_6563
DELIVERY TRUCK,24-03-2012,SHP_6564
REGULAR AIR,26-03-2012,SHP_6565
DELIVERY TRUCK,09-08-2012,SHP_6566
REGULAR AIR,24-04-2009,SHP_6567
REGULAR AIR,23-01-2012,SHP_6568
REGULAR AIR,04-06-2012,SHP_6569
REGULAR AIR,05-06-2012,SHP_6570
REGULAR AIR,12-09-2009,SHP_6571
DELIVERY TRUCK,10-04-2009,SHP_6572
REGULAR AIR,12-04-2010,SHP_6573
EXPRESS AIR,15-04-2010,SHP_6574
DELIVERY TRUCK,27-07-2010,SHP_6575
REGULAR AIR,21-04-2012,SHP_6576
EXPRESS AIR,01-05-2009,SHP_6577
EXPRESS AIR,02-05-2009,SHP_6578
DELIVERY TRUCK,15-04-2010,SHP_6579
REGULAR AIR,13-04-2010,SHP_6580
REGULAR AIR,15-04-2010,SHP_6581
EXPRESS AIR,04-08-2009,SHP_6582
REGULAR AIR,04-08-2009,SHP_6583
DELIVERY TRUCK,12-04-2010,SHP_6584
REGULAR AIR,10-06-2012,SHP_6585
REGULAR AIR,19-06-2011,SHP_6586
REGULAR AIR,26-07-2010,SHP_6587
REGULAR AIR,10-11-2009,SHP_6588
REGULAR AIR,28-03-2009,SHP_6589
REGULAR AIR,08-06-2009,SHP_6590
REGULAR AIR,09-06-2009,SHP_6591
REGULAR AIR,13-03-2012,SHP_6592
REGULAR AIR,31-12-2011,SHP_6593
REGULAR AIR,26-06-2012,SHP_6594
REGULAR AIR,05-07-2010,SHP_6595
REGULAR AIR,21-02-2009,SHP_6596
EXPRESS AIR,29-12-2009,SHP_6597
REGULAR AIR,08-06-2009,SHP_6598
REGULAR AIR,24-10-2012,SHP_6599
DELIVERY TRUCK,23-05-2011,SHP_6600
REGULAR AIR,29-07-2010,SHP_6601
REGULAR AIR,28-07-2010,SHP_6602
REGULAR AIR,08-09-2010,SHP_6603
REGULAR AIR,14-06-2009,SHP_6604
REGULAR AIR,13-06-2009,SHP_6605
REGULAR AIR,31-08-2009,SHP_6606
DELIVERY TRUCK,30-08-2009,SHP_6607
REGULAR AIR,30-08-2009,SHP_6608
REGULAR AIR,12-01-2012,SHP_6609
REGULAR AIR,16-08-2009,SHP_6610
EXPRESS AIR,13-10-2010,SHP_6611
DELIVERY TRUCK,17-12-2009,SHP_6612
DELIVERY TRUCK,24-07-2011,SHP_6613
REGULAR AIR,10-04-2012,SHP_6614
REGULAR AIR,26-05-2010,SHP_6615
REGULAR AIR,05-03-2012,SHP_6616
REGULAR AIR,17-12-2012,SHP_6617
EXPRESS AIR,13-10-2009,SHP_6618
REGULAR AIR,04-08-2011,SHP_6619
EXPRESS AIR,03-08-2011,SHP_6620
REGULAR AIR,06-12-2011,SHP_6621
REGULAR AIR,26-12-2012,SHP_6622
REGULAR AIR,30-08-2011,SHP_6623
DELIVERY TRUCK,05-05-2010,SHP_6624
DELIVERY TRUCK,16-02-2009,SHP_6625
REGULAR AIR,09-01-2010,SHP_6626
REGULAR AIR,12-03-2011,SHP_6627
REGULAR AIR,23-01-2010,SHP_6628
EXPRESS AIR,17-04-2009,SHP_6629
DELIVERY TRUCK,18-04-2009,SHP_6630
REGULAR AIR,14-05-2012,SHP_6631
REGULAR AIR,27-10-2009,SHP_6632
DELIVERY TRUCK,26-10-2009,SHP_6633
REGULAR AIR,25-10-2009,SHP_6634
REGULAR AIR,26-10-2009,SHP_6635
DELIVERY TRUCK,30-12-2012,SHP_6636
EXPRESS AIR,30-12-2012,SHP_6637
EXPRESS AIR,11-06-2012,SHP_6638
REGULAR AIR,08-06-2010,SHP_6639
REGULAR AIR,23-06-2010,SHP_6640
DELIVERY TRUCK,08-05-2012,SHP_6641
REGULAR AIR,24-02-2010,SHP_6642
REGULAR AIR,05-03-2012,SHP_6643
REGULAR AIR,03-03-2012,SHP_6644
REGULAR AIR,08-07-2011,SHP_6645
REGULAR AIR,04-09-2011,SHP_6646
REGULAR AIR,07-09-2011,SHP_6647
DELIVERY TRUCK,25-02-2012,SHP_6648
REGULAR AIR,18-02-2012,SHP_6649
REGULAR AIR,31-01-2010,SHP_6650
REGULAR AIR,01-02-2010,SHP_6651
DELIVERY TRUCK,04-10-2010,SHP_6652
REGULAR AIR,13-04-2011,SHP_6653
REGULAR AIR,12-04-2011,SHP_6654
DELIVERY TRUCK,11-09-2010,SHP_6655
REGULAR AIR,30-08-2012,SHP_6656
REGULAR AIR,04-11-2011,SHP_6657
REGULAR AIR,24-03-2010,SHP_6658
REGULAR AIR,29-10-2011,SHP_6659
REGULAR AIR,26-02-2010,SHP_6660
REGULAR AIR,27-09-2010,SHP_6661
REGULAR AIR,17-03-2012,SHP_6662
REGULAR AIR,20-07-2012,SHP_6663
REGULAR AIR,02-06-2012,SHP_6664
DELIVERY TRUCK,08-09-2012,SHP_6665
REGULAR AIR,24-10-2012,SHP_6666
REGULAR AIR,23-10-2011,SHP_6667
REGULAR AIR,17-04-2010,SHP_6668
REGULAR AIR,20-10-2010,SHP_6669
REGULAR AIR,23-10-2010,SHP_6670
REGULAR AIR,21-03-2012,SHP_6671
EXPRESS AIR,08-12-2010,SHP_6672
REGULAR AIR,05-03-2010,SHP_6673
REGULAR AIR,07-03-2010,SHP_6674
REGULAR AIR,14-12-2010,SHP_6675
REGULAR AIR,05-08-2012,SHP_6676
REGULAR AIR,14-07-2011,SHP_6677
REGULAR AIR,15-07-2011,SHP_6678
REGULAR AIR,14-04-2009,SHP_6679
REGULAR AIR,12-04-2009,SHP_6680
DELIVERY TRUCK,14-04-2009,SHP_6681
REGULAR AIR,11-04-2010,SHP_6682
REGULAR AIR,12-08-2009,SHP_6683
EXPRESS AIR,27-06-2012,SHP_6684
REGULAR AIR,26-06-2012,SHP_6685
REGULAR AIR,17-11-2009,SHP_6686
REGULAR AIR,19-11-2009,SHP_6687
REGULAR AIR,01-10-2011,SHP_6688
REGULAR AIR,03-10-2011,SHP_6689
REGULAR AIR,01-12-2011,SHP_6690
DELIVERY TRUCK,27-04-2011,SHP_6691
DELIVERY TRUCK,29-02-2012,SHP_6692
REGULAR AIR,03-03-2012,SHP_6693
DELIVERY TRUCK,15-02-2009,SHP_6694
REGULAR AIR,19-02-2009,SHP_6695
REGULAR AIR,22-11-2011,SHP_6696
REGULAR AIR,26-10-2012,SHP_6697
REGULAR AIR,18-10-2012,SHP_6698
REGULAR AIR,20-10-2012,SHP_6699
REGULAR AIR,30-05-2012,SHP_6700
REGULAR AIR,10-12-2011,SHP_6701
REGULAR AIR,25-07-2010,SHP_6702
REGULAR AIR,28-05-2010,SHP_6703
REGULAR AIR,29-05-2010,SHP_6704
REGULAR AIR,17-10-2009,SHP_6705
REGULAR AIR,12-01-2010,SHP_6706
REGULAR AIR,26-05-2011,SHP_6707
REGULAR AIR,08-08-2009,SHP_6708
REGULAR AIR,07-08-2009,SHP_6709
REGULAR AIR,15-05-2011,SHP_6710
DELIVERY TRUCK,17-03-2009,SHP_6711
REGULAR AIR,18-03-2009,SHP_6712
EXPRESS AIR,07-02-2011,SHP_6713
REGULAR AIR,09-08-2010,SHP_6714
REGULAR AIR,18-09-2009,SHP_6715
REGULAR AIR,14-07-2011,SHP_6716
REGULAR AIR,17-12-2010,SHP_6717
REGULAR AIR,19-08-2012,SHP_6718
REGULAR AIR,21-08-2012,SHP_6719
REGULAR AIR,06-09-2011,SHP_6720
REGULAR AIR,11-04-2009,SHP_6721
REGULAR AIR,31-08-2012,SHP_6722
DELIVERY TRUCK,30-08-2012,SHP_6723
REGULAR AIR,13-05-2010,SHP_6724
REGULAR AIR,12-05-2010,SHP_6725
DELIVERY TRUCK,02-07-2011,SHP_6726
REGULAR AIR,03-07-2011,SHP_6727
DELIVERY TRUCK,03-07-2011,SHP_6728
REGULAR AIR,31-10-2010,SHP_6729
DELIVERY TRUCK,21-12-2010,SHP_6730
REGULAR AIR,02-05-2009,SHP_6731
REGULAR AIR,13-11-2010,SHP_6732
REGULAR AIR,14-11-2010,SHP_6733
EXPRESS AIR,13-06-2009,SHP_6734
EXPRESS AIR,13-12-2012,SHP_6735
REGULAR AIR,13-12-2012,SHP_6736
REGULAR AIR,22-06-2011,SHP_6737
REGULAR AIR,23-06-2011,SHP_6738
REGULAR AIR,17-12-2010,SHP_6739
EXPRESS AIR,02-06-2011,SHP_6740
REGULAR AIR,02-06-2011,SHP_6741
REGULAR AIR,09-10-2012,SHP_6742
DELIVERY TRUCK,23-05-2009,SHP_6743
DELIVERY TRUCK,15-08-2011,SHP_6744
DELIVERY TRUCK,27-01-2010,SHP_6745
REGULAR AIR,26-01-2010,SHP_6746
REGULAR AIR,02-05-2011,SHP_6747
REGULAR AIR,17-07-2010,SHP_6748
REGULAR AIR,16-07-2010,SHP_6749
DELIVERY TRUCK,14-12-2011,SHP_6750
REGULAR AIR,15-12-2011,SHP_6751
EXPRESS AIR,15-12-2011,SHP_6752
REGULAR AIR,19-08-2009,SHP_6753
DELIVERY TRUCK,20-08-2009,SHP_6754
EXPRESS AIR,19-08-2009,SHP_6755
REGULAR AIR,20-08-2009,SHP_6756
EXPRESS AIR,31-10-2009,SHP_6757
REGULAR AIR,31-10-2009,SHP_6758
REGULAR AIR,30-10-2009,SHP_6759
REGULAR AIR,20-08-2012,SHP_6760
EXPRESS AIR,19-08-2012,SHP_6761
REGULAR AIR,30-05-2010,SHP_6762
REGULAR AIR,19-02-2012,SHP_6763
REGULAR AIR,21-05-2011,SHP_6764
REGULAR AIR,07-07-2012,SHP_6765
REGULAR AIR,24-10-2009,SHP_6766
REGULAR AIR,18-04-2012,SHP_6767
REGULAR AIR,22-04-2012,SHP_6768
EXPRESS AIR,15-09-2009,SHP_6769
DELIVERY TRUCK,15-09-2009,SHP_6770
REGULAR AIR,15-09-2009,SHP_6771
DELIVERY TRUCK,11-12-2009,SHP_6772
DELIVERY TRUCK,07-11-2009,SHP_6773
REGULAR AIR,30-12-2012,SHP_6774
EXPRESS AIR,15-07-2011,SHP_6775
REGULAR AIR,10-06-2010,SHP_6776
DELIVERY TRUCK,22-02-2009,SHP_6777
REGULAR AIR,10-12-2010,SHP_6778
DELIVERY TRUCK,14-01-2009,SHP_6779
REGULAR AIR,16-01-2009,SHP_6780
REGULAR AIR,09-06-2012,SHP_6781
REGULAR AIR,10-06-2012,SHP_6782
REGULAR AIR,25-03-2012,SHP_6783
DELIVERY TRUCK,25-03-2009,SHP_6784
REGULAR AIR,26-03-2012,SHP_6785
REGULAR AIR,11-06-2011,SHP_6786
REGULAR AIR,10-06-2011,SHP_6787
REGULAR AIR,02-02-2010,SHP_6788
REGULAR AIR,25-01-2010,SHP_6789
REGULAR AIR,14-09-2010,SHP_6790
REGULAR AIR,15-09-2010,SHP_6791
DELIVERY TRUCK,26-08-2011,SHP_6792
REGULAR AIR,26-08-2011,SHP_6793
REGULAR AIR,08-05-2010,SHP_6794
REGULAR AIR,12-01-2012,SHP_6795
REGULAR AIR,10-01-2012,SHP_6796
REGULAR AIR,01-02-2010,SHP_6797
REGULAR AIR,26-07-2009,SHP_6798
EXPRESS AIR,09-05-2009,SHP_6799
REGULAR AIR,20-05-2012,SHP_6800
REGULAR AIR,05-09-2010,SHP_6801
REGULAR AIR,20-09-2010,SHP_6802
EXPRESS AIR,09-08-2010,SHP_6803
REGULAR AIR,08-08-2010,SHP_6804
REGULAR AIR,24-01-2009,SHP_6805
REGULAR AIR,15-02-2010,SHP_6806
REGULAR AIR,18-02-2010,SHP_6807
REGULAR AIR,29-07-2010,SHP_6808
REGULAR AIR,01-04-2011,SHP_6809
REGULAR AIR,05-02-2009,SHP_6810
REGULAR AIR,31-03-2009,SHP_6811
REGULAR AIR,01-04-2009,SHP_6812
REGULAR AIR,26-09-2009,SHP_6813
REGULAR AIR,30-06-2012,SHP_6814
REGULAR AIR,05-12-2012,SHP_6815
DELIVERY TRUCK,09-12-2012,SHP_6816
REGULAR AIR,20-08-2012,SHP_6817
EXPRESS AIR,24-01-2012,SHP_6818
REGULAR AIR,28-06-2011,SHP_6819
REGULAR AIR,06-11-2009,SHP_6820
REGULAR AIR,10-11-2009,SHP_6821
REGULAR AIR,09-07-2009,SHP_6822
REGULAR AIR,05-07-2009,SHP_6823
REGULAR AIR,04-09-2011,SHP_6824
EXPRESS AIR,09-10-2010,SHP_6825
REGULAR AIR,06-02-2011,SHP_6826
REGULAR AIR,25-09-2009,SHP_6827
REGULAR AIR,03-07-2011,SHP_6828
REGULAR AIR,15-05-2009,SHP_6829
REGULAR AIR,26-08-2010,SHP_6830
REGULAR AIR,21-08-2010,SHP_6831
REGULAR AIR,07-02-2012,SHP_6832
REGULAR AIR,22-03-2010,SHP_6833
REGULAR AIR,20-09-2012,SHP_6834
EXPRESS AIR,05-02-2012,SHP_6835
DELIVERY TRUCK,06-07-2009,SHP_6836
EXPRESS AIR,18-12-2012,SHP_6837
DELIVERY TRUCK,19-01-2010,SHP_6838
REGULAR AIR,20-01-2010,SHP_6839
REGULAR AIR,13-11-2011,SHP_6840
REGULAR AIR,14-11-2011,SHP_6841
REGULAR AIR,14-06-2011,SHP_6842
REGULAR AIR,15-01-2010,SHP_6843
REGULAR AIR,27-09-2012,SHP_6844
REGULAR AIR,02-04-2011,SHP_6845
REGULAR AIR,19-02-2012,SHP_6846
EXPRESS AIR,05-04-2011,SHP_6847
REGULAR AIR,06-04-2011,SHP_6848
REGULAR AIR,21-12-2009,SHP_6849
REGULAR AIR,13-02-2012,SHP_6850
REGULAR AIR,15-02-2012,SHP_6851
REGULAR AIR,05-02-2010,SHP_6852
REGULAR AIR,16-07-2010,SHP_6853
REGULAR AIR,06-02-2011,SHP_6854
REGULAR AIR,21-05-2011,SHP_6855
REGULAR AIR,22-06-2009,SHP_6856
REGULAR AIR,22-02-2012,SHP_6857
REGULAR AIR,23-11-2011,SHP_6858
REGULAR AIR,18-11-2011,SHP_6859
REGULAR AIR,20-11-2011,SHP_6860
REGULAR AIR,05-07-2010,SHP_6861
REGULAR AIR,06-07-2010,SHP_6862
DELIVERY TRUCK,07-05-2011,SHP_6863
REGULAR AIR,08-10-2012,SHP_6864
REGULAR AIR,09-10-2012,SHP_6865
REGULAR AIR,20-01-2012,SHP_6866
REGULAR AIR,27-04-2011,SHP_6867
EXPRESS AIR,04-01-2011,SHP_6868
REGULAR AIR,15-09-2011,SHP_6869
REGULAR AIR,26-12-2009,SHP_6870
EXPRESS AIR,20-04-2009,SHP_6871
DELIVERY TRUCK,21-04-2009,SHP_6872
REGULAR AIR,14-09-2012,SHP_6873
EXPRESS AIR,15-02-2010,SHP_6874
REGULAR AIR,19-02-2010,SHP_6875
REGULAR AIR,26-04-2010,SHP_6876
EXPRESS AIR,26-04-2010,SHP_6877
REGULAR AIR,27-04-2010,SHP_6878
REGULAR AIR,04-03-2011,SHP_6879
REGULAR AIR,10-11-2012,SHP_6880
REGULAR AIR,12-04-2011,SHP_6881
REGULAR AIR,08-02-2012,SHP_6882
EXPRESS AIR,08-02-2012,SHP_6883
REGULAR AIR,06-09-2009,SHP_6884
REGULAR AIR,02-06-2009,SHP_6885
REGULAR AIR,26-05-2009,SHP_6886
REGULAR AIR,02-09-2011,SHP_6887
REGULAR AIR,23-11-2010,SHP_6888
REGULAR AIR,12-10-2011,SHP_6889
EXPRESS AIR,23-08-2011,SHP_6890
REGULAR AIR,09-01-2012,SHP_6891
REGULAR AIR,10-04-2010,SHP_6892
REGULAR AIR,24-08-2012,SHP_6893
REGULAR AIR,07-10-2009,SHP_6894
REGULAR AIR,08-10-2009,SHP_6895
REGULAR AIR,01-05-2010,SHP_6896
REGULAR AIR,27-10-2012,SHP_6897
REGULAR AIR,23-09-2011,SHP_6898
REGULAR AIR,25-09-2011,SHP_6899
REGULAR AIR,09-06-2011,SHP_6900
REGULAR AIR,08-06-2011,SHP_6901
REGULAR AIR,10-06-2011,SHP_6902
REGULAR AIR,28-01-2009,SHP_6903
DELIVERY TRUCK,20-02-2010,SHP_6904
DELIVERY TRUCK,21-09-2010,SHP_6905
REGULAR AIR,19-09-2010,SHP_6906
REGULAR AIR,15-03-2011,SHP_6907
DELIVERY TRUCK,23-09-2010,SHP_6908
REGULAR AIR,03-04-2009,SHP_6909
REGULAR AIR,04-04-2009,SHP_6910
REGULAR AIR,01-12-2011,SHP_6911
REGULAR AIR,06-05-2009,SHP_6912
DELIVERY TRUCK,05-05-2009,SHP_6913
EXPRESS AIR,04-05-2009,SHP_6914
REGULAR AIR,13-04-2011,SHP_6915
REGULAR AIR,13-04-2010,SHP_6916
EXPRESS AIR,12-04-2010,SHP_6917
DELIVERY TRUCK,13-04-2010,SHP_6918
REGULAR AIR,12-02-2010,SHP_6919
REGULAR AIR,07-12-2010,SHP_6920
REGULAR AIR,21-03-2010,SHP_6921
REGULAR AIR,19-08-2011,SHP_6922
REGULAR AIR,27-11-2012,SHP_6923
DELIVERY TRUCK,22-12-2012,SHP_6924
REGULAR AIR,11-12-2012,SHP_6925
REGULAR AIR,12-12-2012,SHP_6926
EXPRESS AIR,12-12-2012,SHP_6927
REGULAR AIR,08-09-2010,SHP_6928
REGULAR AIR,19-03-2009,SHP_6929
REGULAR AIR,23-05-2012,SHP_6930
REGULAR AIR,29-11-2009,SHP_6931
REGULAR AIR,01-04-2012,SHP_6932
REGULAR AIR,30-10-2010,SHP_6933
REGULAR AIR,24-08-2011,SHP_6934
REGULAR AIR,23-09-2011,SHP_6935
DELIVERY TRUCK,24-09-2011,SHP_6936
DELIVERY TRUCK,03-06-2012,SHP_6937
REGULAR AIR,04-06-2012,SHP_6938
EXPRESS AIR,16-12-2011,SHP_6939
EXPRESS AIR,12-09-2010,SHP_6940
REGULAR AIR,14-09-2010,SHP_6941
REGULAR AIR,13-09-2010,SHP_6942
EXPRESS AIR,05-04-2011,SHP_6943
EXPRESS AIR,23-05-2009,SHP_6944
DELIVERY TRUCK,16-09-2010,SHP_6945
EXPRESS AIR,04-10-2010,SHP_6946
REGULAR AIR,19-09-2012,SHP_6947
REGULAR AIR,14-02-2010,SHP_6948
DELIVERY TRUCK,23-10-2012,SHP_6949
DELIVERY TRUCK,19-10-2012,SHP_6950
REGULAR AIR,15-10-2011,SHP_6951
REGULAR AIR,01-11-2011,SHP_6952
REGULAR AIR,16-10-2012,SHP_6953
REGULAR AIR,15-10-2012,SHP_6954
REGULAR AIR,02-11-2012,SHP_6955
REGULAR AIR,22-02-2010,SHP_6956
REGULAR AIR,20-02-2010,SHP_6957
REGULAR AIR,27-11-2009,SHP_6958
REGULAR AIR,24-11-2009,SHP_6959
REGULAR AIR,06-09-2009,SHP_6960
REGULAR AIR,07-09-2009,SHP_6961
REGULAR AIR,07-06-2010,SHP_6962
DELIVERY TRUCK,15-03-2012,SHP_6963
REGULAR AIR,15-03-2012,SHP_6964
REGULAR AIR,25-09-2010,SHP_6965
REGULAR AIR,06-12-2010,SHP_6966
EXPRESS AIR,11-12-2009,SHP_6967
REGULAR AIR,02-02-2009,SHP_6968
REGULAR AIR,26-01-2010,SHP_6969
REGULAR AIR,01-03-2011,SHP_6970
DELIVERY TRUCK,22-10-2011,SHP_6971
REGULAR AIR,13-12-2011,SHP_6972
REGULAR AIR,11-12-2011,SHP_6973
REGULAR AIR,18-12-2010,SHP_6974
REGULAR AIR,15-06-2010,SHP_6975
REGULAR AIR,14-01-2009,SHP_6976
DELIVERY TRUCK,15-01-2009,SHP_6977
DELIVERY TRUCK,16-01-2009,SHP_6978
REGULAR AIR,04-09-2010,SHP_6979
REGULAR AIR,12-07-2012,SHP_6980
REGULAR AIR,08-01-2012,SHP_6981
DELIVERY TRUCK,13-12-2010,SHP_6982
REGULAR AIR,25-03-2012,SHP_6983
REGULAR AIR,08-10-2009,SHP_6984
EXPRESS AIR,09-10-2009,SHP_6985
REGULAR AIR,30-07-2010,SHP_6986
REGULAR AIR,27-04-2012,SHP_6987
REGULAR AIR,19-04-2012,SHP_6988
REGULAR AIR,18-02-2009,SHP_6989
EXPRESS AIR,19-08-2010,SHP_6990
REGULAR AIR,21-11-2011,SHP_6991
DELIVERY TRUCK,27-10-2010,SHP_6992
REGULAR AIR,27-10-2010,SHP_6993
EXPRESS AIR,20-11-2012,SHP_6994
REGULAR AIR,03-12-2011,SHP_6995
REGULAR AIR,02-12-2011,SHP_6996
REGULAR AIR,06-09-2009,SHP_6997
DELIVERY TRUCK,09-03-2011,SHP_6998
REGULAR AIR,10-03-2011,SHP_6999
REGULAR AIR,26-10-2010,SHP_7000
EXPRESS AIR,05-01-2012,SHP_7001
EXPRESS AIR,08-06-2009,SHP_7002
REGULAR AIR,08-06-2009,SHP_7003
EXPRESS AIR,21-11-2012,SHP_7004
REGULAR AIR,15-08-2009,SHP_7005
DELIVERY TRUCK,17-08-2009,SHP_7006
REGULAR AIR,28-07-2012,SHP_7007
DELIVERY TRUCK,04-11-2011,SHP_7008
DELIVERY TRUCK,03-05-2011,SHP_7009
REGULAR AIR,02-05-2011,SHP_7010
DELIVERY TRUCK,24-10-2011,SHP_7011
DELIVERY TRUCK,13-10-2012,SHP_7012
REGULAR AIR,02-02-2011,SHP_7013
REGULAR AIR,13-03-2011,SHP_7014
EXPRESS AIR,03-02-2011,SHP_7015
REGULAR AIR,24-04-2010,SHP_7016
REGULAR AIR,24-04-2010,SHP_7017
EXPRESS AIR,27-04-2010,SHP_7018
REGULAR AIR,14-03-2009,SHP_7019
REGULAR AIR,30-09-2012,SHP_7020
REGULAR AIR,02-10-2012,SHP_7021
EXPRESS AIR,08-04-2011,SHP_7022
REGULAR AIR,12-10-2010,SHP_7023
DELIVERY TRUCK,04-10-2012,SHP_7024
REGULAR AIR,04-10-2012,SHP_7025
EXPRESS AIR,03-05-2012,SHP_7026
REGULAR AIR,23-05-2012,SHP_7027
REGULAR AIR,21-11-2011,SHP_7028
REGULAR AIR,20-08-2010,SHP_7029
REGULAR AIR,19-08-2010,SHP_7030
DELIVERY TRUCK,05-08-2009,SHP_7031
EXPRESS AIR,16-05-2011,SHP_7032
EXPRESS AIR,15-05-2011,SHP_7033
REGULAR AIR,04-07-2012,SHP_7034
REGULAR AIR,06-07-2012,SHP_7035
REGULAR AIR,05-07-2012,SHP_7036
REGULAR AIR,21-05-2009,SHP_7037
REGULAR AIR,01-11-2010,SHP_7038
REGULAR AIR,30-12-2011,SHP_7039
REGULAR AIR,16-05-2009,SHP_7040
REGULAR AIR,22-05-2009,SHP_7041
REGULAR AIR,23-05-2009,SHP_7042
REGULAR AIR,19-10-2009,SHP_7043
EXPRESS AIR,13-12-2012,SHP_7044
REGULAR AIR,13-12-2012,SHP_7045
EXPRESS AIR,21-04-2011,SHP_7046
REGULAR AIR,08-07-2009,SHP_7047
DELIVERY TRUCK,09-12-2012,SHP_7048
REGULAR AIR,08-12-2012,SHP_7049
REGULAR AIR,28-08-2010,SHP_7050
REGULAR AIR,22-05-2011,SHP_7051
REGULAR AIR,14-07-2011,SHP_7052
REGULAR AIR,13-07-2011,SHP_7053
REGULAR AIR,03-05-2010,SHP_7054
REGULAR AIR,24-08-2011,SHP_7055
EXPRESS AIR,25-08-2011,SHP_7056
DELIVERY TRUCK,12-06-2012,SHP_7057
REGULAR AIR,12-06-2012,SHP_7058
REGULAR AIR,13-06-2012,SHP_7059
REGULAR AIR,30-01-2011,SHP_7060
REGULAR AIR,10-02-2009,SHP_7061
REGULAR AIR,11-10-2010,SHP_7062
REGULAR AIR,11-02-2010,SHP_7063
REGULAR AIR,12-02-2010,SHP_7064
REGULAR AIR,13-02-2010,SHP_7065
DELIVERY TRUCK,12-02-2010,SHP_7066
REGULAR AIR,04-05-2012,SHP_7067
REGULAR AIR,12-09-2012,SHP_7068
REGULAR AIR,21-05-2011,SHP_7069
REGULAR AIR,28-10-2012,SHP_7070
REGULAR AIR,07-05-2012,SHP_7071
REGULAR AIR,12-07-2011,SHP_7072
REGULAR AIR,10-07-2011,SHP_7073
DELIVERY TRUCK,31-10-2010,SHP_7074
REGULAR AIR,02-09-2009,SHP_7075
DELIVERY TRUCK,19-05-2012,SHP_7076
REGULAR AIR,29-05-2011,SHP_7077
REGULAR AIR,22-05-2010,SHP_7078
REGULAR AIR,16-07-2009,SHP_7079
REGULAR AIR,23-05-2009,SHP_7080
REGULAR AIR,22-05-2009,SHP_7081
REGULAR AIR,11-04-2011,SHP_7082
